genome_id,b12,heme,folate,biotin,type1,type3,rm
MGYG000003315,0,0,0,0,1,1,1
MGYG000003317,0,0,1,0,1,0,1
MGYG000003318,0,1,1,0,0,0,0
MGYG000003319,0,0,0,0,1,0,1
MGYG000003320,0,0,0,0,1,0,1
MGYG000003321,0,0,0,0,0,0,0
MGYG000003322,0,0,0,0,0,0,0
MGYG000003323,1,0,0,0,0,0,0
MGYG000003324,1,0,0,0,0,0,0
MGYG000003326,1,0,1,0,0,0,0
MGYG000003327,1,0,0,0,0,1,1
MGYG000003328,0,0,0,0,0,0,0
MGYG000003329,0,1,1,0,0,0,0
MGYG000003330,0,1,0,0,0,0,0
MGYG000003332,0,0,1,0,0,0,0
MGYG000003334,0,0,0,0,1,0,1
MGYG000003335,1,0,1,0,1,1,1
MGYG000003337,0,0,0,0,1,0,1
MGYG000003338,0,0,1,0,0,1,1
MGYG000003339,1,0,0,0,0,0,0
MGYG000003341,0,0,0,0,0,0,0
MGYG000003343,1,1,1,1,1,1,1
MGYG000003344,1,0,1,1,0,1,1
MGYG000003345,1,1,0,0,0,0,0
MGYG000003346,0,0,1,0,1,1,1
MGYG000003347,0,0,0,0,0,0,0
MGYG000003348,1,0,1,1,1,1,1
MGYG000003351,0,0,1,1,1,0,1
MGYG000003352,0,1,1,0,0,0,0
MGYG000003353,0,0,0,0,1,1,1
MGYG000003355,1,0,0,0,1,0,1
MGYG000003356,0,0,0,0,0,0,0
MGYG000003357,0,0,1,0,1,1,1
MGYG000003358,1,1,0,1,1,1,1
MGYG000003359,1,1,1,0,1,0,1
MGYG000003360,1,1,1,1,0,0,0
MGYG000003361,0,0,0,0,1,1,1
MGYG000003362,1,0,1,0,0,0,0
MGYG000003363,1,0,1,0,1,0,1
MGYG000003364,0,0,0,0,0,0,0
MGYG000003366,1,0,0,0,1,0,1
MGYG000003367,1,0,1,0,0,0,1
MGYG000003368,0,0,1,0,1,0,1
MGYG000003369,0,0,0,0,0,0,0
MGYG000003370,0,0,0,0,1,0,1
MGYG000003372,1,1,0,1,1,0,1
MGYG000003373,0,0,0,0,0,0,0
MGYG000003374,0,0,1,0,0,0,1
MGYG000003375,0,1,1,1,1,1,1
MGYG000003376,0,0,0,0,0,1,1
MGYG000003377,1,1,1,1,0,1,1
MGYG000003378,0,1,1,1,1,0,1
MGYG000003379,0,1,1,1,0,0,0
MGYG000003380,0,1,1,0,0,1,1
MGYG000003381,1,0,0,0,1,0,1
MGYG000003382,0,1,1,1,0,0,0
MGYG000003383,0,0,1,0,0,0,0
MGYG000003386,0,1,1,1,1,0,1
MGYG000003387,1,1,1,1,0,1,1
MGYG000003388,0,1,1,0,0,0,0
MGYG000003389,0,0,0,1,0,0,0
MGYG000003390,0,1,1,1,1,0,1
MGYG000003391,0,0,1,0,0,1,1
MGYG000003392,0,0,0,0,1,0,1
MGYG000003393,0,1,1,1,0,0,0
MGYG000003394,0,0,1,1,1,1,1
MGYG000003395,0,1,0,1,1,0,1
MGYG000003396,1,0,1,0,1,0,1
MGYG000003399,0,1,1,1,1,0,1
MGYG000003400,0,1,1,1,1,0,1
MGYG000003401,0,1,1,0,0,0,0
MGYG000003402,0,1,1,0,1,0,1
MGYG000003403,0,1,1,1,0,0,0
MGYG000003404,0,0,0,0,0,0,0
MGYG000003405,0,0,1,0,0,0,0
MGYG000003406,1,1,1,1,0,0,0
MGYG000003407,0,0,0,0,1,1,1
MGYG000003408,0,0,0,0,0,0,1
MGYG000003409,1,0,0,0,0,0,0
MGYG000003410,0,0,0,0,1,1,1
MGYG000003411,0,0,0,0,1,1,1
MGYG000003412,0,0,0,0,0,0,0
MGYG000003413,0,0,1,0,1,1,1
MGYG000003414,0,0,1,0,0,0,0
MGYG000003415,0,0,1,0,0,0,0
MGYG000003416,0,0,0,0,0,0,0
MGYG000003417,0,0,0,0,1,0,1
MGYG000003418,1,0,0,0,0,0,0
MGYG000003419,0,0,0,0,0,0,0
MGYG000003420,0,0,1,0,0,0,0
MGYG000003421,0,0,0,0,0,0,0
MGYG000003422,0,0,0,0,0,0,0
MGYG000003423,0,0,1,1,0,0,1
MGYG000003424,0,0,1,0,0,0,1
MGYG000003425,1,0,1,0,1,1,1
MGYG000003426,0,0,0,0,0,0,0
MGYG000003427,1,0,1,0,0,0,0
MGYG000003428,0,0,0,0,0,0,0
MGYG000003429,0,0,1,0,0,0,0
MGYG000003430,0,0,0,0,0,0,0
MGYG000003431,1,0,1,0,0,0,0
MGYG000003432,0,0,0,0,1,0,1
MGYG000003433,0,0,1,0,0,0,0
MGYG000003434,0,0,0,1,0,0,0
MGYG000003435,0,0,0,0,1,0,1
MGYG000003436,0,0,1,1,1,0,1
MGYG000003437,0,0,0,0,1,1,1
MGYG000003438,0,1,0,0,0,1,1
MGYG000003440,0,0,1,0,1,1,1
MGYG000003441,0,0,0,0,0,0,0
MGYG000003442,1,0,0,0,1,0,1
MGYG000003443,0,0,0,0,0,0,0
MGYG000003444,0,0,0,0,0,0,0
MGYG000003445,0,0,1,0,0,0,0
MGYG000003446,0,0,1,0,0,0,0
MGYG000003447,0,0,1,1,1,0,1
MGYG000003448,0,0,0,0,0,0,0
MGYG000003449,0,1,1,1,0,1,1
MGYG000003450,0,0,0,0,0,0,0
MGYG000003451,0,0,1,1,1,0,1
MGYG000003452,0,0,0,0,0,0,0
MGYG000003453,0,0,0,0,0,0,0
MGYG000003454,0,0,1,1,1,1,1
MGYG000003456,0,0,0,0,1,0,1
MGYG000003457,0,0,0,0,0,0,0
MGYG000003458,1,0,1,0,1,0,1
MGYG000003459,0,0,0,0,0,0,0
MGYG000003460,0,0,1,0,0,0,0
MGYG000003461,0,0,1,0,0,0,0
MGYG000003462,0,0,0,0,0,1,1
MGYG000003463,0,0,1,0,0,0,0
MGYG000003464,0,0,0,0,0,0,0
MGYG000003465,0,0,0,0,1,0,1
MGYG000003466,0,0,1,0,1,0,1
MGYG000003467,0,0,0,0,0,0,0
MGYG000003468,0,0,0,0,0,0,0
MGYG000003469,0,0,1,0,0,0,0
MGYG000003470,0,0,1,0,0,0,1
MGYG000003471,0,0,0,0,0,0,0
MGYG000003472,0,0,1,0,0,0,0
MGYG000003473,0,0,0,0,0,0,0
MGYG000003474,0,0,0,0,0,0,0
MGYG000003475,1,0,1,0,0,0,1
MGYG000003476,0,0,0,0,0,0,0
MGYG000003477,0,0,0,0,0,0,0
MGYG000003479,0,1,1,1,0,0,0
MGYG000003480,0,0,1,0,0,0,0
MGYG000003481,0,0,0,0,0,0,1
MGYG000003482,1,0,0,0,1,0,1
MGYG000003483,0,0,1,1,0,1,1
MGYG000003484,0,0,1,0,0,0,0
MGYG000003485,0,0,0,0,0,1,1
MGYG000003486,1,0,1,0,0,1,1
MGYG000003488,0,0,0,0,0,0,0
MGYG000003489,0,0,1,0,1,0,1
MGYG000003490,0,0,0,0,0,0,0
MGYG000003491,0,0,0,1,1,1,1
MGYG000003492,0,0,1,0,0,0,1
MGYG000003493,0,0,0,0,1,0,1
MGYG000003494,0,0,0,0,0,0,0
MGYG000003496,0,0,0,0,0,0,0
MGYG000003497,0,0,1,0,1,0,1
MGYG000003498,0,0,1,1,0,0,1
MGYG000003499,0,0,0,0,0,0,0
MGYG000003500,0,0,1,0,0,0,0
MGYG000003501,0,0,0,0,1,0,1
MGYG000003503,0,0,0,0,0,0,0
MGYG000003504,0,0,0,0,1,0,1
MGYG000003505,0,0,0,0,1,1,1
MGYG000003506,0,0,0,1,0,0,0
MGYG000003507,0,0,0,0,0,0,0
MGYG000003508,0,0,0,0,0,0,0
MGYG000003509,0,0,0,0,0,0,0
MGYG000003510,0,0,0,0,0,0,0
MGYG000003511,0,0,1,0,0,1,1
MGYG000003512,0,0,0,0,1,0,1
MGYG000003513,0,0,1,0,0,0,0
MGYG000003514,0,1,1,1,1,1,1
MGYG000003515,1,0,0,0,0,0,0
MGYG000003517,0,0,1,0,1,0,1
MGYG000003518,0,0,0,0,0,0,1
MGYG000003519,0,0,0,0,0,0,0
MGYG000003520,0,0,0,0,0,1,1
MGYG000003521,1,0,1,1,0,0,1
MGYG000003522,0,0,0,0,0,0,0
MGYG000003523,0,0,1,0,0,0,0
MGYG000003524,0,0,0,0,0,0,0
MGYG000003525,0,0,1,0,0,0,1
MGYG000003526,0,0,0,0,0,0,0
MGYG000003528,0,0,1,1,1,0,1
MGYG000003529,0,0,0,0,0,1,1
MGYG000003530,0,0,1,0,0,0,1
MGYG000003532,0,0,1,0,1,0,1
MGYG000003533,0,0,1,0,0,0,1
MGYG000003534,0,0,1,0,1,0,1
MGYG000003535,0,0,1,0,0,0,1
MGYG000003536,0,0,1,0,0,0,0
MGYG000003538,0,0,0,0,0,0,0
MGYG000003539,0,0,1,0,1,0,1
MGYG000003540,1,0,1,0,0,0,0
MGYG000003542,0,0,1,0,0,0,0
MGYG000003544,0,0,0,0,0,0,0
MGYG000003545,0,0,0,0,1,0,1
MGYG000003546,0,0,1,0,1,1,1
MGYG000003547,0,0,0,0,0,0,0
MGYG000003548,0,0,0,0,0,0,0
MGYG000003549,0,0,0,0,0,0,0
MGYG000003550,1,0,1,0,1,1,1
MGYG000003551,0,0,0,1,0,1,1
MGYG000003552,1,0,1,0,0,0,0
MGYG000003553,0,0,1,0,1,0,1
MGYG000003554,0,0,1,0,0,0,0
MGYG000003555,0,0,0,0,0,0,0
MGYG000003556,0,0,1,0,0,0,0
MGYG000003557,0,0,0,0,0,0,0
MGYG000003558,0,0,0,0,0,0,0
MGYG000003559,0,0,0,0,0,0,0
MGYG000003560,0,0,0,0,0,0,0
MGYG000003561,0,0,0,0,0,0,0
MGYG000003562,0,0,0,0,0,0,0
MGYG000003563,0,0,1,0,0,0,0
MGYG000003564,0,0,1,0,0,1,1
MGYG000003565,0,0,1,1,1,0,1
MGYG000003566,0,0,1,0,0,1,1
MGYG000003567,0,0,0,0,0,0,0
MGYG000003568,0,0,0,0,0,0,0
MGYG000003569,0,0,1,0,0,1,1
MGYG000003570,0,0,1,0,1,1,1
MGYG000003571,0,0,0,0,0,0,0
MGYG000003572,1,0,1,0,0,0,0
MGYG000003573,0,0,1,0,0,0,0
MGYG000003574,1,0,0,0,0,0,0
MGYG000003575,0,0,1,0,0,0,0
MGYG000003576,0,0,0,0,1,0,1
MGYG000003577,0,0,0,0,0,0,0
MGYG000003578,0,0,0,0,0,1,1
MGYG000003580,0,0,0,0,1,0,1
MGYG000003581,0,0,0,0,0,0,0
MGYG000003582,0,0,0,0,0,0,0
MGYG000003583,0,0,1,0,1,0,1
MGYG000003584,0,0,0,0,0,0,0
MGYG000003585,0,0,1,0,0,0,0
MGYG000003586,0,0,0,0,0,0,0
MGYG000003587,0,0,0,0,0,0,1
MGYG000003589,1,0,0,0,0,0,0
MGYG000003590,0,0,1,0,1,1,1
MGYG000003591,0,0,1,0,0,0,0
MGYG000003592,0,1,0,1,1,1,1
MGYG000003593,0,0,0,0,1,1,1
MGYG000003594,1,0,1,0,1,1,1
MGYG000003595,0,0,0,0,0,0,0
MGYG000003596,0,0,0,0,0,0,1
MGYG000003597,1,0,0,0,0,0,0
MGYG000003599,0,0,0,0,0,0,0
MGYG000003600,0,0,0,0,0,1,1
MGYG000003601,0,0,0,0,0,0,0
MGYG000003603,0,0,1,0,1,1,1
MGYG000003604,0,0,1,0,0,0,0
MGYG000003606,0,0,0,0,0,0,0
MGYG000003607,0,0,0,0,0,0,0
MGYG000003608,0,0,1,0,0,0,0
MGYG000003609,0,0,0,0,0,0,0
MGYG000003610,0,0,1,0,0,0,0
MGYG000003611,0,0,1,0,0,0,1
MGYG000003612,0,0,0,0,1,0,1
MGYG000003613,1,0,0,0,1,0,1
MGYG000003614,0,0,0,0,0,0,0
MGYG000003615,1,0,0,0,0,0,0
MGYG000003616,1,0,0,0,0,1,1
MGYG000003617,0,0,0,1,1,0,1
MGYG000003618,0,0,1,0,0,0,1
MGYG000003619,1,0,0,0,0,1,1
MGYG000003620,0,0,0,0,0,0,0
MGYG000003621,0,0,1,0,1,0,1
MGYG000003622,0,0,1,0,1,1,1
MGYG000003623,0,0,0,0,0,0,0
MGYG000003624,0,0,1,0,0,0,0
MGYG000003625,1,0,1,0,1,1,1
MGYG000003626,0,0,1,0,0,0,0
MGYG000003627,0,0,0,0,0,0,0
MGYG000003628,0,0,1,0,0,0,0
MGYG000003629,0,0,0,0,0,0,0
MGYG000003630,0,0,1,0,0,1,1
MGYG000003631,0,0,0,0,0,0,0
MGYG000003632,0,1,1,1,0,0,0
MGYG000003633,0,0,1,0,0,0,0
MGYG000003634,0,0,0,0,1,0,1
MGYG000003635,0,0,0,0,0,1,1
MGYG000003636,0,0,0,1,1,0,1
MGYG000003637,0,1,1,0,0,0,0
MGYG000003638,0,0,1,0,0,0,0
MGYG000003639,0,0,0,0,1,0,1
MGYG000003640,0,0,1,0,0,0,0
MGYG000003641,0,0,1,0,0,0,0
MGYG000003642,0,0,0,1,1,1,1
MGYG000003643,0,0,0,1,1,1,1
MGYG000003644,0,0,0,0,0,0,0
MGYG000003645,0,0,1,0,0,0,1
MGYG000003646,0,0,0,0,1,0,1
MGYG000003647,0,0,0,0,0,0,0
MGYG000003648,1,0,1,0,1,0,1
MGYG000003649,0,0,1,0,0,1,1
MGYG000003650,0,0,1,0,0,0,0
MGYG000003651,0,0,1,0,0,1,1
MGYG000003652,0,0,0,0,0,0,0
MGYG000003653,0,0,0,0,1,0,1
MGYG000003654,0,0,1,0,1,0,1
MGYG000003655,1,0,0,0,0,0,0
MGYG000003656,1,0,0,0,1,0,1
MGYG000003657,1,0,0,0,0,0,0
MGYG000003658,1,0,0,0,1,0,1
MGYG000003659,0,0,0,0,0,1,1
MGYG000003660,0,0,0,0,1,0,1
MGYG000003661,0,0,1,0,1,0,1
MGYG000003662,0,0,1,0,0,1,1
MGYG000003663,0,0,0,0,0,0,0
MGYG000003664,0,0,0,0,1,0,1
MGYG000003665,0,0,0,0,1,0,1
MGYG000003666,0,0,0,0,0,0,1
MGYG000003667,0,0,0,0,0,0,0
MGYG000003668,0,0,0,0,1,1,1
MGYG000003669,0,0,0,0,0,0,1
MGYG000003670,0,0,0,0,1,1,1
MGYG000003671,0,0,0,0,0,0,0
MGYG000003672,0,0,0,0,0,0,0
MGYG000003674,0,0,1,0,1,1,1
MGYG000003675,1,0,0,0,0,0,0
MGYG000003676,1,0,0,0,0,0,0
MGYG000003677,0,0,0,0,0,0,1
MGYG000003678,1,0,1,0,0,0,0
MGYG000003679,0,0,1,0,1,0,1
MGYG000003680,1,0,1,0,0,0,0
MGYG000003681,1,0,1,1,1,0,1
MGYG000003682,1,0,0,0,0,1,1
MGYG000003683,0,0,1,0,1,0,1
MGYG000003684,1,1,1,0,0,0,0
MGYG000003685,1,0,0,0,0,0,0
MGYG000003686,1,0,0,0,1,0,1
MGYG000003687,1,1,1,0,0,0,0
MGYG000003688,1,0,0,0,1,0,1
MGYG000003689,0,0,0,0,1,0,1
MGYG000003690,0,0,0,0,0,0,0
MGYG000003691,0,0,1,0,1,0,1
MGYG000003692,1,0,1,0,0,1,1
MGYG000003693,1,0,1,1,1,0,1
MGYG000003694,1,0,0,0,1,1,1
MGYG000003695,1,0,1,0,0,0,0
MGYG000003696,1,0,0,0,0,0,0
MGYG000003697,0,0,1,0,1,1,1
MGYG000003698,1,0,0,0,0,1,1
MGYG000003699,0,0,0,0,1,0,1
MGYG000003700,1,0,0,0,0,0,0
MGYG000003701,1,0,1,1,0,0,0
MGYG000003702,1,0,0,0,1,0,1
MGYG000003703,0,0,0,0,1,0,1
MGYG000003704,1,0,0,0,0,0,0
MGYG000003705,1,0,0,0,1,0,1
MGYG000003706,0,0,0,0,0,0,0
MGYG000003707,1,0,0,0,0,0,0
MGYG000003708,1,0,0,0,1,1,1
MGYG000003709,0,0,0,0,0,0,0
MGYG000003710,1,0,1,0,0,0,0
MGYG000003711,0,1,1,1,1,0,1
MGYG000003712,0,1,1,1,0,0,0
MGYG000003713,0,1,0,0,0,0,1
MGYG000003714,0,0,0,0,1,0,1
MGYG000003715,1,0,1,0,1,0,1
MGYG000003716,0,0,1,1,0,0,0
MGYG000003717,0,0,0,0,1,0,1
MGYG000003718,1,0,0,0,0,0,1
MGYG000003719,0,0,0,0,0,1,1
MGYG000003720,1,0,0,0,0,0,0
MGYG000003721,1,0,0,0,1,0,1
MGYG000003722,1,0,0,0,0,0,0
MGYG000003723,0,1,1,0,0,1,1
MGYG000003724,0,0,0,0,0,1,1
MGYG000003725,0,0,0,0,0,1,1
MGYG000003726,1,0,0,0,1,1,1
MGYG000003727,0,0,0,0,1,0,1
MGYG000003728,0,0,1,0,0,0,0
MGYG000003729,1,0,0,0,0,0,0
MGYG000003730,0,0,0,0,0,0,0
MGYG000003731,0,0,0,0,0,1,1
MGYG000003732,0,0,0,0,0,0,0
MGYG000003733,1,1,1,1,0,0,1
MGYG000003734,0,1,1,1,0,0,1
MGYG000003735,0,0,1,0,0,1,1
MGYG000003736,1,1,1,1,0,0,0
MGYG000003737,0,0,0,0,0,0,0
MGYG000003738,1,0,1,0,0,0,0
MGYG000003739,0,0,0,0,1,1,1
MGYG000003740,1,0,0,0,1,0,1
MGYG000003741,0,0,1,0,0,0,0
MGYG000003742,0,0,1,0,0,0,0
MGYG000003743,0,0,0,0,0,1,1
MGYG000003744,0,0,1,0,0,0,0
MGYG000003745,0,0,0,0,0,0,0
MGYG000003746,1,0,1,1,0,1,1
MGYG000003747,1,0,1,0,1,0,1
MGYG000003748,0,0,0,0,0,0,1
MGYG000003749,0,0,0,0,0,0,0
MGYG000003750,0,0,1,0,0,1,1
MGYG000003751,0,0,0,0,1,0,1
MGYG000003752,0,0,0,0,0,1,1
MGYG000003753,0,0,0,0,1,0,1
MGYG000003754,0,0,1,1,0,0,0
MGYG000003755,0,1,0,0,0,0,0
MGYG000003756,0,0,0,0,0,0,0
MGYG000003757,0,0,0,0,0,1,1
MGYG000003758,0,0,1,0,0,1,1
MGYG000003759,0,0,0,0,0,0,1
MGYG000003760,0,0,0,0,1,0,1
MGYG000003761,0,1,1,1,0,0,0
MGYG000003762,0,1,1,0,0,0,0
MGYG000003763,0,0,1,0,1,0,1
MGYG000003764,0,0,0,0,0,1,1
MGYG000003765,0,0,1,0,0,0,0
MGYG000003766,0,0,0,0,0,0,0
MGYG000003767,0,0,0,0,1,1,1
MGYG000003768,0,0,0,0,1,0,1
MGYG000003769,1,0,0,0,1,0,1
MGYG000003770,1,0,0,0,0,0,0
MGYG000003771,1,0,1,0,0,1,1
MGYG000003772,0,0,0,0,0,0,0
MGYG000003773,0,0,0,0,0,0,0
MGYG000003774,1,0,1,1,0,0,0
MGYG000003775,1,0,0,0,0,0,1
MGYG000003776,1,0,0,0,1,0,1
MGYG000003777,1,0,1,0,0,0,0
MGYG000003778,1,0,0,0,1,0,1
MGYG000003779,1,0,0,0,1,0,1
MGYG000003780,0,0,0,0,0,1,1
MGYG000003781,0,0,0,0,0,0,0
MGYG000003783,1,0,1,0,0,0,0
MGYG000003784,1,1,1,1,0,0,0
MGYG000003785,0,0,0,0,1,1,1
MGYG000003786,1,0,0,0,1,1,1
MGYG000003787,0,0,0,0,0,0,0
MGYG000003788,1,0,0,0,0,0,0
MGYG000003789,0,0,0,0,1,0,1
MGYG000003790,1,0,1,1,0,0,0
MGYG000003791,0,1,1,0,1,0,1
MGYG000003792,0,1,0,0,0,0,0
MGYG000003793,0,0,1,0,0,0,0
MGYG000003794,0,0,1,0,1,1,1
MGYG000003795,1,0,0,0,0,0,0
MGYG000003796,0,0,0,0,0,0,0
MGYG000003797,0,0,0,0,1,0,1
MGYG000003798,0,0,0,0,0,0,0
MGYG000003799,0,0,1,0,0,1,1
MGYG000003800,0,1,1,0,0,1,1
MGYG000003801,1,0,0,0,0,1,1
MGYG000003802,0,0,0,0,1,1,1
MGYG000003803,0,1,1,0,1,0,1
MGYG000003804,0,0,1,0,0,1,1
MGYG000003805,0,1,1,0,1,0,1
MGYG000003806,0,1,1,0,0,0,0
MGYG000003807,0,0,0,0,1,0,1
MGYG000003808,0,1,1,0,1,0,1
MGYG000003809,0,0,0,0,0,0,1
MGYG000003810,0,1,1,0,1,0,1
MGYG000003811,1,1,1,1,1,0,1
MGYG000003812,0,0,1,0,0,0,0
MGYG000003813,0,0,1,1,0,0,0
MGYG000003814,1,0,1,0,1,0,1
MGYG000003815,1,0,0,1,0,0,0
MGYG000003816,1,0,1,0,0,0,0
MGYG000003817,0,0,0,0,0,1,1
MGYG000003818,0,0,1,0,0,0,0
MGYG000003819,1,0,0,0,0,0,0
MGYG000003820,0,0,0,0,1,0,1
MGYG000003821,1,0,0,0,0,0,0
MGYG000003822,1,0,0,0,1,0,1
MGYG000003823,0,0,0,0,0,0,0
MGYG000003824,1,0,0,0,0,1,1
MGYG000003825,0,0,0,0,0,0,0
MGYG000003826,0,0,0,0,1,0,1
MGYG000003827,0,0,0,0,0,1,1
MGYG000003828,1,0,1,0,0,0,0
MGYG000003829,0,0,1,1,1,0,1
MGYG000003830,0,0,0,0,0,0,0
MGYG000003831,1,0,1,0,1,1,1
MGYG000003832,0,0,0,0,0,0,0
MGYG000003833,1,0,0,0,0,0,0
MGYG000003834,1,0,0,0,1,0,1
MGYG000003835,0,0,1,0,0,0,1
MGYG000003836,0,1,1,0,0,0,0
MGYG000003837,1,0,1,1,1,0,1
MGYG000003838,1,0,0,0,1,1,1
MGYG000003839,0,0,0,0,0,0,0
MGYG000003840,0,0,0,0,0,0,0
MGYG000003841,0,0,0,0,0,0,0
MGYG000003842,0,0,1,0,0,1,1
MGYG000003843,0,0,0,0,1,0,1
MGYG000003844,0,0,0,0,1,1,1
MGYG000003845,0,0,0,0,0,0,0
MGYG000003846,0,1,1,1,0,0,0
MGYG000003847,0,0,0,0,0,0,0
MGYG000003849,0,0,1,0,0,1,1
MGYG000003850,0,0,0,0,0,0,0
MGYG000003851,0,0,0,0,0,0,0
MGYG000003852,0,1,1,0,0,0,0
MGYG000003853,0,0,0,0,0,0,0
MGYG000003854,1,0,0,0,0,0,0
MGYG000003855,0,0,0,0,0,0,1
MGYG000003856,0,0,1,1,0,0,0
MGYG000003857,0,0,1,0,0,0,0
MGYG000003858,1,0,0,0,0,0,0
MGYG000003859,0,0,0,0,0,1,1
MGYG000003860,0,0,0,0,0,0,0
MGYG000003861,0,0,0,0,0,0,0
MGYG000003862,0,0,0,0,0,0,0
MGYG000003863,0,0,0,0,0,0,0
MGYG000003864,1,0,0,0,0,0,0
MGYG000003865,0,0,0,0,0,0,0
MGYG000003867,1,0,1,0,0,0,0
MGYG000003868,1,0,0,1,1,0,1
MGYG000003869,1,0,0,0,0,0,0
MGYG000003870,0,0,0,0,0,0,0
MGYG000003871,0,0,0,0,0,0,0
MGYG000003872,0,0,0,0,1,0,1
MGYG000003873,0,0,0,0,1,0,1
MGYG000003874,0,0,0,0,0,0,0
MGYG000003875,0,0,0,0,0,1,1
MGYG000003876,1,0,0,0,0,0,0
MGYG000003877,0,0,0,0,0,1,1
MGYG000003878,0,0,1,0,1,1,1
MGYG000003879,0,0,1,0,0,0,0
MGYG000003880,0,0,1,0,1,1,1
MGYG000003881,0,0,0,1,0,0,1
MGYG000003882,0,1,0,1,0,0,0
MGYG000003883,0,1,1,1,0,0,0
MGYG000003884,1,0,0,0,0,0,0
MGYG000003885,0,0,0,0,0,0,0
MGYG000003886,0,0,0,0,0,0,0
MGYG000003887,0,0,0,0,1,0,1
MGYG000003889,0,0,0,0,0,0,0
MGYG000003890,0,0,0,1,0,0,0
MGYG000003891,1,0,0,0,1,0,1
MGYG000003892,1,0,1,0,0,0,0
MGYG000003893,0,0,1,0,0,0,0
MGYG000003894,0,0,0,0,0,0,0
MGYG000003895,0,0,0,0,0,0,0
MGYG000003896,0,0,0,0,0,0,0
MGYG000003897,1,0,1,1,1,0,1
MGYG000003898,1,0,0,0,1,1,1
MGYG000003899,1,0,0,0,0,1,1
MGYG000003900,0,0,0,0,0,0,0
MGYG000003901,0,1,1,1,0,0,0
MGYG000003902,1,1,1,1,1,0,1
MGYG000003904,1,0,1,1,0,1,1
MGYG000003905,0,0,1,1,0,1,1
MGYG000003906,1,0,0,0,0,0,0
MGYG000003907,1,0,0,0,0,1,1
MGYG000003908,0,0,1,1,0,0,0
MGYG000003909,1,0,0,0,0,0,0
MGYG000003910,0,0,0,0,0,0,0
MGYG000003911,0,1,0,0,0,0,0
MGYG000003912,0,0,1,0,0,0,0
MGYG000003913,0,0,0,0,1,0,1
MGYG000003914,0,1,1,1,0,0,0
MGYG000003915,0,0,0,0,0,0,0
MGYG000003916,0,0,0,0,0,0,0
MGYG000003917,0,0,0,0,0,1,1
MGYG000003918,0,0,0,0,0,0,0
MGYG000003919,1,0,1,1,1,1,1
MGYG000003920,1,0,0,0,0,0,0
MGYG000003921,1,0,0,0,0,0,0
MGYG000003922,1,0,1,1,0,0,1
MGYG000003923,1,0,0,0,0,0,0
MGYG000003924,0,0,0,0,0,0,0
MGYG000003925,0,0,1,0,1,1,1
MGYG000003926,0,0,1,1,0,0,0
MGYG000003927,0,0,0,0,1,0,1
MGYG000003928,1,0,0,0,0,1,1
MGYG000003929,1,0,1,0,1,0,1
MGYG000003930,0,0,0,1,0,0,1
MGYG000003931,0,0,0,0,1,0,1
MGYG000003932,0,0,0,0,0,0,0
MGYG000003933,1,0,1,1,0,0,0
MGYG000003934,0,0,0,0,1,0,1
MGYG000003935,0,0,0,0,0,0,0
MGYG000003936,0,0,0,0,0,0,0
MGYG000003937,1,0,0,0,0,0,0
MGYG000003938,0,0,0,0,1,0,1
MGYG000003939,0,0,0,0,1,0,1
MGYG000003940,0,0,0,0,0,0,1
MGYG000003941,0,0,1,0,1,0,1
MGYG000003942,0,0,0,0,0,0,0
MGYG000003943,0,0,0,0,1,0,1
MGYG000003944,0,0,0,0,0,0,0
MGYG000003945,0,0,0,0,0,1,1
MGYG000003946,0,0,0,0,0,0,0
MGYG000003947,0,0,0,0,1,0,1
MGYG000003948,0,0,1,0,0,0,1
MGYG000003949,0,0,1,0,1,0,1
MGYG000003950,0,0,0,0,0,0,0
MGYG000003951,0,0,0,0,1,1,1
MGYG000003952,0,0,1,0,1,0,1
MGYG000003953,0,0,0,0,0,0,0
MGYG000003954,0,0,1,0,0,0,0
MGYG000003955,0,0,0,0,1,0,1
MGYG000003956,0,0,0,0,0,0,1
MGYG000003957,1,0,1,0,0,0,0
MGYG000003958,0,1,1,1,1,0,1
MGYG000003959,0,0,0,0,0,0,0
MGYG000003960,0,0,0,0,1,0,1
MGYG000003961,1,0,0,0,0,1,1
MGYG000003963,0,0,0,0,0,0,0
MGYG000003964,0,0,0,0,0,0,0
MGYG000003965,1,0,1,1,0,0,0
MGYG000003966,0,0,0,0,0,0,0
MGYG000003967,0,0,0,0,0,1,1
MGYG000003968,1,0,0,0,0,1,1
MGYG000003969,0,0,1,0,0,0,0
MGYG000003970,0,0,0,0,1,1,1
MGYG000003971,1,0,1,0,1,0,1
MGYG000003972,0,0,0,1,0,1,1
MGYG000003973,0,0,0,0,1,0,1
MGYG000003974,0,0,0,0,0,0,0
MGYG000003975,0,0,0,0,0,0,0
MGYG000003976,0,0,0,0,0,0,0
MGYG000003977,0,0,0,0,1,0,1
MGYG000003978,0,0,0,0,0,0,0
MGYG000003979,0,0,0,0,0,0,0
MGYG000003980,0,0,0,0,0,0,0
MGYG000003981,0,0,0,0,0,0,0
MGYG000003982,0,0,0,0,0,0,0
MGYG000003983,1,0,0,0,0,0,0
MGYG000003984,1,0,1,0,0,1,1
MGYG000003985,0,0,1,0,0,1,1
MGYG000003986,0,0,1,1,0,1,1
MGYG000003987,0,0,0,0,1,0,1
MGYG000003989,0,0,0,0,0,0,0
MGYG000003990,0,0,0,0,1,0,1
